OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;100000;192.168.0.51;9;11;a403b401-6a3f-4ce6-b1bd-03039cc0924d912;1725581630783;58,619999;0,360000;58,619999;0,093131;58,619999;0,360000;0,000000;0,000000;0,000000;0,00;4536,00;true;0,7918;0,4906
99;100000;192.168.0.51;18;10;427ad59f-101a-4a1d-9d0e-6d8f7b93d83e1812;1725581945794;48,088001;0,360000;48,088001;0,081008;48,088001;0,360000;0,000000;0,000000;0,000000;0,00;6639,00;true;0,7339;0,5085
99;100000;192.168.0.51;10;10;cdd31921-d271-4e62-9d1d-009c138d78b01012;1725581665782;56,391998;0,360000;56,391998;0,105584;56,391998;0,360000;0,000000;0,000000;0,000000;0,00;4320,00;true;0,8630;0,4909
99;100000;192.168.0.51;14;10;9bd8f7e2-e119-49e7-858e-93a68a8fb10e1412;1725581805782;51,431999;0,360000;51,431999;0,080148;51,431999;0,360000;0,000000;0,000000;0,000000;0,00;4879,00;true;1,0000;0,4946
99;100000;192.168.0.51;2;9;ff6c355f-92b8-4a22-b46a-b03e781aef18212;1725581385783;100,512001;0,360000;100,512001;0,097400;100,512001;0,360000;0,000000;0,000000;0,000000;0,00;5875,00;true;0,9655;0,4847
99;100000;192.168.0.51;3;9;2a8f3ecf-3cdb-42cd-a24c-13c4d0761e4d312;1725581420782;92,952003;0,360000;92,952003;0,092676;92,952003;0,360000;0,000000;0,000000;0,000000;0,00;5721,00;true;0,8331;0,4851
99;100000;192.168.0.51;7;11;f446862f-d1c4-41d2-b38c-d929d296e090712;1725581560783;66,428001;0,360000;66,428001;0,118219;66,428001;0,360000;0,000000;0,000000;0,000000;0,00;4472,00;true;0,8899;0,4887
99;100000;192.168.0.51;4;10;ce0f4681-044e-4abf-b2dc-a84de8226e2b412;1725581455783;85,639999;0,360000;85,639999;0,086438;85,639999;0,360000;0,000000;0,000000;0,000000;0,00;4839,00;true;0,8328;0,4824
99;100000;192.168.0.51;8;11;95feb5b8-b889-440b-892a-b35453e75109812;1725581595782;61,844002;0,360000;61,844002;0,116906;61,844002;0,360000;0,000000;0,000000;0,000000;0,00;4181,00;true;0,9528;0,4887
99;100000;192.168.0.51;16;9;33e7349b-48b0-4401-876e-325d9d54d01b1612;1725581875782;49,576000;0,360000;49,576000;0,093581;49,576000;0,360000;0,000000;0,000000;0,000000;0,00;6557,00;true;0,7532;0,4982
99;100000;192.168.0.51;13;10;b13aefa0-ff5f-4741-9a1a-9d03d6b7a64f1312;1725581770783;52,548000;0,360000;52,548000;0,095152;52,548000;0,360000;0,000000;0,000000;0,000000;0,00;4601,00;true;0,8568;0,4934
99;100000;192.168.0.51;6;10;32b36073-1d1a-4d32-ba7b-060c0f852a97612;1725581525782;72,132004;0,360000;72,132004;0,082622;72,132004;0,360000;0,000000;0,000000;0,000000;0,00;4057,00;true;0,8681;0,4846
99;100000;192.168.0.51;17;9;c1c8b7ed-1d89-43e7-a1c6-1f416ea33270179;1725581910797;48,708000;0,360000;48,708000;0,089054;48,708000;0,360000;0,000000;0,000000;0,000000;0,00;6694,00;true;0,6257;0,5206
99;100000;192.168.0.51;11;10;74442880-f94d-47c4-9d1a-741fa0869d751112;1725581700782;54,779999;0,360000;54,779999;0,091640;54,779999;0,360000;0,000000;0,000000;0,000000;0,00;4375,00;true;0,8372;0,4916
99;100000;192.168.0.51;12;10;da6c2ee3-0d19-4c74-bbfc-9c549ba1e3a81212;1725581735783;53,664001;0,360000;53,664001;0,117409;53,664001;0,360000;0,000000;0,000000;0,000000;0,00;4252,00;true;0,9974;0,4924
99;100000;192.168.0.51;1;12;5ffd6aad-6d49-4479-bf1c-f0a31f643f0b115;1725581350782;108,444000;0,360000;108,444000;0,094026;108,444000;0,360000;0,000000;0,000000;0,000000;0,00;6395,00;true;0,8451;0,4849
99;100000;192.168.0.51;5;10;64a0fdf5-5e88-4fc2-86a4-53c9365450e5512;1725581490782;78,575996;0,360000;78,575996;0,087829;78,575996;0,360000;0,000000;0,000000;0,000000;0,00;4091,00;true;0,8293;0,4831
99;100000;192.168.0.51;15;11;2b7568a8-85ee-44b7-8e75-847af4b528551512;1725581840783;50,439999;0,360000;50,439999;0,082941;50,439999;0,360000;0,000000;0,000000;0,000000;0,00;5102,00;true;0,8371;0,4955
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
