OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;60000;192.168.0.51;5;11;a12f47c6-03b0-4ce4-bc58-cc1ddb3dbbc1512;1725581490759;78,575996;0,360000;78,575996;0,114140;78,575996;0,360000;0,000000;0,000000;0,000000;0,00;2542,00;true;0,8479;0,4831
99;60000;192.168.0.51;18;8;fac4ad90-2e8a-47b0-b9ef-921d8e5db2cd189;1725581945769;48,088001;0,360000;48,088001;0,088896;48,088001;0,360000;0,000000;0,000000;0,000000;0,00;4180,00;true;0,4960;0,5081
99;60000;192.168.0.51;7;12;a19c28d0-cee2-4a3b-b40f-7824f05bb131712;1725581560759;66,428001;0,360000;66,428001;0,090714;66,428001;0,360000;0,000000;0,000000;0,000000;0,00;2833,00;true;0,8852;0,4884
99;60000;192.168.0.51;11;11;48bc828f-829f-4b05-b3ca-0fc881676fe91112;1725581700758;54,779999;0,360000;54,779999;0,118906;54,779999;0,360000;0,000000;0,000000;0,000000;0,00;2730,00;true;0,8547;0,4916
99;60000;192.168.0.51;15;11;0219ca02-e469-441f-ab74-419a3baab9c91512;1725581840759;50,439999;0,360000;50,439999;0,090730;50,439999;0,360000;0,000000;0,000000;0,000000;0,00;3283,00;true;0,6976;0,4956
99;60000;192.168.0.51;8;12;1f493d4f-81c6-41b3-b5f7-6c0483135eba812;1725581595758;61,844002;0,360000;61,844002;0,086757;61,844002;0,360000;0,000000;0,000000;0,000000;0,00;2588,00;true;0,6831;0,4886
99;60000;192.168.0.51;12;11;7eb0cfb9-4017-47bb-9479-51648622e4631212;1725581735758;53,664001;0,360000;53,664001;0,115553;53,664001;0,360000;0,000000;0,000000;0,000000;0,00;2575,00;true;0,6167;0,4921
99;60000;192.168.0.51;17;9;b727675b-0d14-412c-bb83-839675950e7c1712;1725581910792;48,708000;0,360000;48,708000;0,111243;48,708000;0,360000;0,000000;0,000000;0,000000;0,00;6015,00;true;0,5483;0,5211
99;60000;192.168.0.51;10;11;cf121c86-66be-46b3-a511-1455e0d819151012;1725581665759;56,391998;0,360000;56,391998;0,083117;56,391998;0,360000;0,000000;0,000000;0,000000;0,00;2602,00;true;0,7988;0,4908
99;60000;192.168.0.51;14;11;16738efb-6abc-4dc7-aadf-b45d21c8821c1412;1725581805758;51,431999;0,360000;51,431999;0,116572;51,431999;0,360000;0,000000;0,000000;0,000000;0,00;2919,00;true;0,8042;0,4945
99;60000;192.168.0.51;9;12;0856edb5-9fe8-4558-b9f4-c8120b22c3b1912;1725581630758;58,619999;0,360000;58,619999;0,107095;58,619999;0,360000;0,000000;0,000000;0,000000;0,00;2768,00;true;0,7921;0,4908
99;60000;192.168.0.51;13;11;942e2cce-8198-41fb-a1c4-06960822219f1312;1725581770759;52,548000;0,360000;52,548000;0,082080;52,548000;0,360000;0,000000;0,000000;0,000000;0,00;2832,00;true;0,8160;0,4933
99;60000;192.168.0.51;16;11;2587b3ca-325f-451a-88a0-8cb169e081d51612;1725581875758;49,576000;0,360000;49,576000;0,111503;49,576000;0,360000;0,000000;0,000000;0,000000;0,00;4414,00;true;0,8594;0,4985
99;60000;192.168.0.51;2;11;1f5a209c-33cc-475f-8ff3-4f5b577fe9af212;1725581385758;100,512001;0,360000;100,512001;0,105993;100,512001;0,360000;0,000000;0,000000;0,000000;0,00;4155,00;true;0,9766;0,4847
99;60000;192.168.0.51;4;11;a02a5626-8113-4602-8828-fc3357164c63412;1725581455758;85,639999;0,360000;85,639999;0,083585;85,639999;0,360000;0,000000;0,000000;0,000000;0,00;3161,00;true;1,0000;0,4819
99;60000;192.168.0.51;3;11;8d396471-d757-47a8-b232-43f90f0b29f2312;1725581420759;92,952003;0,360000;92,952003;0,084625;92,952003;0,360000;0,000000;0,000000;0,000000;0,00;4049,00;true;0,6813;0,4845
99;60000;192.168.0.51;1;13;c58280ed-a7dd-4fd0-9ea8-2808ee4890ff113;1725581350758;108,444000;0,360000;108,444000;0,087267;108,444000;0,360000;0,000000;0,000000;0,000000;0,00;4530,00;true;0,7620;0,4850
99;60000;192.168.0.51;6;11;a12ba017-74c2-4cc4-b21d-32410993fbd3612;1725581525758;72,132004;0,360000;72,132004;0,091272;72,132004;0,360000;0,000000;0,000000;0,000000;0,00;2467,00;true;0,8308;0,4844
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
