OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;105000;192.168.0.51;3;9;5900e6d4-efdd-45f0-a7b1-55bc06308097312;1725581420787;92,952003;0,360000;92,952003;0,100854;92,952003;0,360000;0,000000;0,000000;0,000000;0,00;5921,00;true;0,8331;0,4852
99;105000;192.168.0.51;4;10;a97cc6af-5b9c-424b-a119-fc435ae6980a412;1725581455787;85,639999;0,360000;85,639999;0,114994;85,639999;0,360000;0,000000;0,000000;0,000000;0,00;4936,00;true;0,8328;0,4825
99;105000;192.168.0.51;12;10;08de3e43-4be5-44bd-94d6-0d73af175a311212;1725581735787;53,664001;0,360000;53,664001;0,109301;53,664001;0,360000;0,000000;0,000000;0,000000;0,00;4463,00;true;0,9042;0,4924
99;105000;192.168.0.51;11;10;617442ef-ec94-4710-b191-86de07c44bcc1112;1725581700786;54,779999;0,360000;54,779999;0,103731;54,779999;0,360000;0,000000;0,000000;0,000000;0,00;4521,00;true;0,8372;0,4916
99;105000;192.168.0.51;9;11;111b5059-051c-48b6-9966-e677fa57962c912;1725581630787;58,619999;0,360000;58,619999;0,117443;58,619999;0,360000;0,000000;0,000000;0,000000;0,00;4660,00;true;0,7918;0,4906
99;105000;192.168.0.51;10;10;19b3dd54-e17a-4ac0-8a61-7bcc3cf469ea1012;1725581665787;56,391998;0,360000;56,391998;0,101838;56,391998;0,360000;0,000000;0,000000;0,000000;0,00;4506,00;true;0,8841;0,4908
99;105000;192.168.0.51;5;10;354e59df-f44d-484a-8b7b-c4bb6ae69234512;1725581490786;78,575996;0,360000;78,575996;0,093400;78,575996;0,360000;0,000000;0,000000;0,000000;0,00;4219,00;true;0,6426;0,4831
99;105000;192.168.0.51;14;10;ab9b7710-64fc-400c-a60d-0bfc377a5dd71412;1725581805787;51,431999;0,360000;51,431999;0,106130;51,431999;0,360000;0,000000;0,000000;0,000000;0,00;5185,00;true;0,8522;0,4945
99;105000;192.168.0.51;15;11;f98aff12-b05a-45ce-9258-5d6de37dc1211512;1725581840786;50,439999;0,360000;50,439999;0,089643;50,439999;0,360000;0,000000;0,000000;0,000000;0,00;5248,00;true;0,8371;0,4956
99;105000;192.168.0.51;7;11;c492ae84-cf04-456b-9715-bb95858d6d3d712;1725581560786;66,428001;0,360000;66,428001;0,116715;66,428001;0,360000;0,000000;0,000000;0,000000;0,00;4633,00;true;0,8899;0,4890
99;105000;192.168.0.51;1;14;5b657420-18b4-4f50-bd13-c63e97d57e79115;1725581350786;108,444000;0,360000;108,444000;0,108969;108,444000;0,360000;0,000000;0,000000;0,000000;0,00;6460,00;true;0,9850;0,4849
99;105000;192.168.0.51;8;11;4b4217ae-cac6-4919-95fe-dccd88c5f75b812;1725581595787;61,844002;0,360000;61,844002;0,112727;61,844002;0,360000;0,000000;0,000000;0,000000;0,00;4348,00;true;0,8371;0,4887
99;105000;192.168.0.51;17;9;1284828f-809a-4c55-9818-8b578a6bca0e179;1725581910797;48,708000;0,360000;48,708000;0,098335;48,708000;0,360000;0,000000;0,000000;0,000000;0,00;6550,00;true;0,6257;0,5211
99;105000;192.168.0.51;2;9;e5b245fe-351c-4039-becf-d83dde09bb91212;1725581385787;100,512001;0,360000;100,512001;0,112245;100,512001;0,360000;0,000000;0,000000;0,000000;0,00;6144,00;true;0,9655;0,4846
99;105000;192.168.0.51;16;9;f8d5b88e-6907-4e81-8bf6-3d7fa46461b11612;1725581875787;49,576000;0,360000;49,576000;0,103816;49,576000;0,360000;0,000000;0,000000;0,000000;0,00;6740,00;true;0,7532;0,4983
99;105000;192.168.0.51;6;10;9464731e-67ec-4f10-9c1f-4d5b627065b0612;1725581525786;72,132004;0,360000;72,132004;0,109418;72,132004;0,360000;0,000000;0,000000;0,000000;0,00;4218,00;true;0,8681;0,4846
99;105000;192.168.0.51;18;10;44fec014-af55-40cd-bfad-448bf84ec61f1812;1725581945794;48,088001;0,360000;48,088001;0,118410;48,088001;0,360000;0,000000;0,000000;0,000000;0,00;6705,00;true;0,7339;0,5085
99;105000;192.168.0.51;13;10;e498b17d-6b73-47f6-85f2-8a18856a16091312;1725581770786;52,548000;0,360000;52,548000;0,087364;52,548000;0,360000;0,000000;0,000000;0,000000;0,00;4831,00;true;0,8655;0,4935
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.35999999999999993
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.35999999999999993
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
