OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;41000;192.168.0.51;1;13;adc6d9cc-0b90-4169-b235-b29dfe0b7be9114;1725581350745;715,693970;0,360000;715,693970;0,116156;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;3643,00;true;0,8446;0,4852
99;41000;192.168.0.51;2;11;0a79ff1c-3493-4f07-b734-0aaffcd28227212;1725581385745;707,822021;0,360000;707,822021;0,115006;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;3355,00;true;0,8878;0,4847
99;41000;192.168.0.51;4;11;d1c96023-da16-4e8b-aa5d-ba88afe8c9f3412;1725581455745;694,650024;0,360000;694,650024;0,109819;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;2334,00;true;0,7395;0,4817
99;41000;192.168.0.51;11;11;51fb31b6-8762-40fd-a855-aad1975d6be11112;1725581700745;663,410034;0,360000;663,410034;0,108472;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;1811,00;true;0,8625;0,4917
99;41000;192.168.0.51;16;12;d128c618-a72e-4ea1-86ba-77d01dd4b4311613;1725581875745;669,015991;0,360000;669,015991;0,083939;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;3474,00;true;0,6646;0,4984
99;41000;192.168.0.51;8;12;64379c26-10a4-4d76-87cb-dbbc4750ec5a812;1725581595745;669,874023;0,360000;669,874023;0,107973;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;1816,00;true;0,8303;0,4886
99;41000;192.168.0.51;13;11;a877c2cc-3152-46eb-93a2-20bbe29e466e1312;1725581770746;667,097961;0,360000;667,097961;0,088902;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;2000,00;true;0,5683;0,4932
99;41000;192.168.0.51;5;12;b9fdbe55-5252-4502-9ec2-8218bacb9874513;1725581490745;687,315979;0,360000;687,315979;0,087921;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;1743,00;true;1,0000;0,4830
99;41000;192.168.0.51;14;11;6e7563bb-f5a4-44c7-82d9-18e3af9c7d8e1412;1725581805745;671,721985;0,360000;671,721985;0,112678;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;2117,00;true;0,7950;0,4943
99;41000;192.168.0.51;18;9;f850fbac-6ce5-4319-a5c1-5ccf64da89511810;1725581945747;666,668030;0,360000;666,668030;0,109627;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;3434,00;true;0,5396;0,5081
99;41000;192.168.0.51;6;11;56619572-9184-47e9-a64f-cf9bdcef15a8612;1725581525746;678,452026;0,360000;678,452026;0,118345;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;1707,00;true;0,4130;0,4844
99;41000;192.168.0.51;9;12;8b38e243-1070-497f-9bc8-921a36783045912;1725581630746;668,219971;0,360000;668,219971;0,097981;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;1870,00;true;0,9415;0,4905
99;41000;192.168.0.51;3;11;9ac9f8d6-79cd-4fd9-86a2-7ccab667da15312;1725581420745;702,522034;0,360000;702,522034;0,087308;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;3223,00;true;0,6119;0,4843
99;41000;192.168.0.51;12;11;99b27f66-63fd-4b06-8644-e0b2d39aff211212;1725581735745;663,854004;0,360000;663,854004;0,083217;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;1741,00;true;0,9064;0,4924
99;41000;192.168.0.51;17;10;88890290-6b72-4964-9460-5a327cb1780e1711;1725581910751;668,108032;0,360000;668,108032;0,108278;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;3737,00;true;0,6171;0,5187
99;41000;192.168.0.51;10;13;5227d47c-3066-46ee-8310-a742ec61ecaf1014;1725581665745;665,682007;0,360000;665,682007;0,094393;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;1804,00;true;0,8443;0,4908
99;41000;192.168.0.51;15;12;48e42685-d70d-4721-94bb-9655e454e0111512;1725581840745;671,059998;0,360000;671,059998;0,090015;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;2430,00;true;0,9227;0,4955
99;41000;192.168.0.51;7;12;afe42aef-38f1-4b87-8495-0bcfeec513be712;1725581560745;672,247986;0,360000;672,247986;0,089044;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;1988,00;true;0,6450;0,4883
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.35999999999999993
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.35999999999999993
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
