OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;115000;192.168.0.51;12;10;f7086440-c946-4f5f-881a-b8c1978af1c81212;1725581735793;663,854004;0,360000;663,854004;0,108845;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;5034,00;true;0,8242;0,4925
99;115000;192.168.0.51;6;10;861be3f0-0574-4ff3-a036-5d8a2055bc53612;1725581525793;678,452026;0,360000;678,452026;0,119836;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;4705,00;true;0,8393;0,4847
99;115000;192.168.0.51;13;10;9ad79bcb-755c-4fd0-b09d-03d94ef36b011312;1725581770793;667,097961;0,360000;667,097961;0,096919;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;5424,00;true;0,8624;0,4935
99;115000;192.168.0.51;18;9;522988e3-b4aa-4c3e-812e-ecb28402bc941812;1725581945795;666,668030;0,360000;666,668030;0,105599;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;7098,00;true;0,8476;0,5085
99;115000;192.168.0.51;10;10;2a1fd47c-5082-45ab-854f-d02d08ffe11c1012;1725581665793;665,682007;0,360000;665,682007;0,110649;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;5237,00;true;0,8452;0,4909
99;115000;192.168.0.51;17;9;10603692-beb0-4f76-9544-9ed15b852b2e179;1725581910822;668,108032;0,360000;668,108032;0,107377;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;8351,00;true;0,5058;0,5213
99;115000;192.168.0.51;2;9;da7c3f4b-16e1-43b4-9be4-3903a8e82018212;1725581385794;707,822021;0,360000;707,822021;0,104887;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;6639,00;true;0,9375;0,4847
99;115000;192.168.0.51;16;9;3f17a8e3-ddb3-4531-b39b-a2680d6ac81d1612;1725581875794;669,015991;0,360000;669,015991;0,080965;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;7769,00;true;0,8151;0,4987
99;115000;192.168.0.51;14;10;d09956b1-6c04-4096-b4f6-d2e615fdb99e1412;1725581805793;671,721985;0,360000;671,721985;0,113823;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;5838,00;true;0,8880;0,4947
99;115000;192.168.0.51;15;9;9955db54-f1d8-4ba4-a7e8-16bae37c754b1512;1725581840793;671,059998;0,360000;671,059998;0,084739;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;5873,00;true;0,8810;0,4957
99;115000;192.168.0.51;9;11;9f8b82ef-354a-4eae-96fb-98235695cc18912;1725581630795;668,219971;0,360000;668,219971;0,109362;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;5256,00;true;0,8768;0,4899
99;115000;192.168.0.51;5;10;df2e0fa8-50b6-4e3f-9b2e-bd05d6f6d95f512;1725581490794;687,315979;0,360000;687,315979;0,105514;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;4875,00;true;0,7133;0,4831
99;115000;192.168.0.51;7;11;7e468612-00ae-4d80-9e4b-f6fb1b405df4712;1725581560793;672,247986;0,360000;672,247986;0,102986;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;5158,00;true;0,9866;0,4889
99;115000;192.168.0.51;11;10;f888128f-0fee-4ab9-96f8-a353369ab6dd1112;1725581700793;663,410034;0,360000;663,410034;0,114112;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;5184,00;true;0,9411;0,4916
99;115000;192.168.0.51;4;9;e59163a1-368f-4201-8357-8f72c47dedf5412;1725581455794;694,650024;0,360000;694,650024;0,106665;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;5550,00;true;0,8246;0,4822
99;115000;192.168.0.51;1;12;8bf06c8a-d3be-411e-a54f-e292e6a1b2c6115;1725581350793;715,693970;0,360000;715,693970;0,107758;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;6996,00;true;0,8464;0,4846
99;115000;192.168.0.51;3;9;65ba3393-f728-4076-89ce-70d03412f73e312;1725581420793;702,522034;0,360000;702,522034;0,117099;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;6424,00;true;0,8342;0,4853
99;115000;192.168.0.51;8;11;bb106e49-00a9-4744-8ccd-f50e16adf570812;1725581595793;669,874023;0,360000;669,874023;0,114746;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;4942,00;true;0,8834;0,4887
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
