OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;98000;192.168.0.51;14;10;1de273db-4052-48d8-8638-d12dd50c67d31412;1725581805782;671,721985;0,360000;671,721985;0,111326;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;4993,00;true;1,0000;0,4946
99;98000;192.168.0.51;10;10;f136c4cd-e999-46a0-9ec0-52211ffb121d1012;1725581665782;665,682007;0,360000;665,682007;0,105879;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;4270,00;true;0,8630;0,4910
99;98000;192.168.0.51;11;10;55b009e8-8f53-4ad8-9af1-44927021f09d1112;1725581700782;663,410034;0,360000;663,410034;0,112512;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;4418,00;true;0,8372;0,4916
99;98000;192.168.0.51;2;9;cb7be9e6-62c0-4487-892f-324ded41fd25212;1725581385783;707,822021;0,360000;707,822021;0,106282;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;5941,00;true;0,9655;0,4846
99;98000;192.168.0.51;7;11;3fb628c1-1924-45a0-935e-d2720a8dd2a4712;1725581560783;672,247986;0,360000;672,247986;0,099486;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;4561,00;true;0,8899;0,4889
99;98000;192.168.0.51;4;10;54d8f980-689a-4bde-b16f-10ea5b9adb90412;1725581455782;694,650024;0,360000;694,650024;0,086896;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;4786,00;true;0,8328;0,4824
99;98000;192.168.0.51;5;10;0954b102-2c3f-4d9f-bc21-5f529cf28660512;1725581490782;687,315979;0,360000;687,315979;0,091863;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;4133,00;true;0,6426;0,4831
99;98000;192.168.0.51;12;10;cd27dc2d-26e4-450f-8109-4be694deef4b1212;1725581735783;663,854004;0,360000;663,854004;0,111264;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;4291,00;true;0,9974;0,4924
99;98000;192.168.0.51;1;14;51e21dc5-1e03-4a38-b082-088a582d91b4115;1725581350782;715,693970;0,360000;715,693970;0,099741;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;6445,00;true;0,9850;0,4849
99;98000;192.168.0.51;8;11;7341b7a6-19c5-4ebd-8980-e249c9c1654c812;1725581595782;669,874023;0,360000;669,874023;0,090515;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;4241,00;true;0,9528;0,4887
99;98000;192.168.0.51;16;9;3f738e0b-e8eb-4213-8bd0-d51984e671fd1612;1725581875782;669,015991;0,360000;669,015991;0,119939;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;6491,00;true;0,7532;0,4983
99;98000;192.168.0.51;18;10;6cb9e190-2a65-42b2-bc15-8aeaadac48941812;1725581945794;666,668030;0,360000;666,668030;0,118520;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;6879,00;true;0,6684;0,5084
99;98000;192.168.0.51;17;9;cdfb3472-86c6-4898-85ca-1785b15bd9b0179;1725581910782;668,108032;0,360000;668,108032;0,087644;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;5058,00;true;0,6441;0,5200
99;98000;192.168.0.51;6;10;a8f73bd5-e55e-455d-b28b-3aadf67c90fc612;1725581525783;678,452026;0,360000;678,452026;0,111883;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;4085,00;true;0,8681;0,4846
99;98000;192.168.0.51;3;9;7015c5b8-b6a3-438b-a11f-85fd54196c2c312;1725581420783;702,522034;0,360000;702,522034;0,110875;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;5846,00;true;0,8331;0,4851
99;98000;192.168.0.51;9;11;fdabd4bb-3f0c-4b59-9dc7-f692aaa2ed30912;1725581630782;668,219971;0,360000;668,219971;0,082867;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;4488,00;true;0,7918;0,4906
99;98000;192.168.0.51;13;10;ef25a0d9-41c3-448c-b6a1-99adc35db96b1312;1725581770782;667,097961;0,360000;667,097961;0,106823;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;4558,00;true;0,8568;0,4933
99;98000;192.168.0.51;15;11;19a13322-72d7-40c1-a668-c4427a5ef61d1512;1725581840782;671,059998;0,360000;671,059998;0,097439;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;5056,00;true;0,8371;0,4955
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
