OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;61000;192.168.0.51;2;11;81984a65-31e4-4996-8925-86b36418b0c8212;1725581385759;707,822021;0,360000;707,822021;0,098548;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;4284,00;true;0,9766;0,4848
99;61000;192.168.0.51;5;11;99d38995-9f5f-409c-bd6d-b41380650e36512;1725581490759;687,315979;0,360000;687,315979;0,096383;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;2519,00;true;0,8479;0,4831
99;61000;192.168.0.51;18;9;56652f60-0bda-49e6-be0e-ee874e85d1da1810;1725581945762;666,668030;0,360000;666,668030;0,080878;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;3775,00;true;0,4960;0,5080
99;61000;192.168.0.51;13;11;eab21bbc-8649-45b4-bcf0-f87c5096e59c1312;1725581770760;667,097961;0,360000;667,097961;0,113052;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;2872,00;true;0,8160;0,4933
99;61000;192.168.0.51;9;12;9333294f-0dc0-441c-a15d-74002eec62ba912;1725581630760;668,219971;0,360000;668,219971;0,080242;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;2892,00;true;0,7921;0,4908
99;61000;192.168.0.51;14;11;7c955097-9b89-41e8-8ea9-cf30352034991412;1725581805760;671,721985;0,360000;671,721985;0,107626;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;3086,00;true;0,7389;0,4945
99;61000;192.168.0.51;7;12;2de9e5e4-e822-4ab9-b619-34ee745ede5b712;1725581560759;672,247986;0,360000;672,247986;0,110050;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;2884,00;true;0,8852;0,4884
99;61000;192.168.0.51;8;12;03149373-a099-41c2-8b3f-75ba26069013812;1725581595760;669,874023;0,360000;669,874023;0,104283;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;2622,00;true;0,6831;0,4887
99;61000;192.168.0.51;1;13;8f58a3ee-7b95-479f-85df-12daa456f302113;1725581350760;715,693970;0,360000;715,693970;0,087434;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;4586,00;true;0,7620;0,4849
99;61000;192.168.0.51;16;11;94da5a54-c03d-4429-a702-1e9a89a2ffef1612;1725581875759;669,015991;0,360000;669,015991;0,106993;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;4421,00;true;0,8594;0,4985
99;61000;192.168.0.51;11;11;d424c3f3-3826-48b3-b1fe-3ac2ac607f4b1112;1725581700759;663,410034;0,360000;663,410034;0,110262;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;2748,00;true;0,8547;0,4916
99;61000;192.168.0.51;15;11;7ae94625-69d8-41c7-a24a-40ad4b90da3b1512;1725581840760;671,059998;0,360000;671,059998;0,085286;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;3365,00;true;0,9134;0,4956
99;61000;192.168.0.51;4;11;bb15814f-afc3-427f-9b1b-e5fce7561364412;1725581455759;694,650024;0,360000;694,650024;0,099962;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;3215,00;true;1,0000;0,4822
99;61000;192.168.0.51;10;11;1e0ddcc8-86e4-452c-9eba-6075391c20291012;1725581665759;665,682007;0,360000;665,682007;0,100209;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;2627,00;true;0,7988;0,4908
99;61000;192.168.0.51;17;9;439c24e7-c66b-45ea-be34-f6770511f1681711;1725581910766;668,108032;0,360000;668,108032;0,110454;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;4381,00;true;0,5399;0,5199
99;61000;192.168.0.51;6;11;1180bd11-2dcf-46fe-9ced-598e3d0aba15612;1725581525760;678,452026;0,360000;678,452026;0,116306;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;2581,00;true;0,8308;0,4844
99;61000;192.168.0.51;3;11;59f86b80-51ae-4333-ae4b-c2f0a5a665e5312;1725581420760;702,522034;0,360000;702,522034;0,102347;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;4091,00;true;0,6813;0,4845
99;61000;192.168.0.51;12;11;643192b0-a7fc-4c09-8c80-2433ddd3855d1212;1725581735759;663,854004;0,360000;663,854004;0,082954;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;2617,00;true;0,6167;0,4921
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
