OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;73000;192.168.0.51;2;9;e379c6cd-3384-4307-bc61-20591a772036212;1725581385765;707,822021;0,360000;707,822021;0,083949;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;4546,00;true;0,9766;0,4848
99;73000;192.168.0.51;7;12;bdd1e644-9d46-4067-a51b-a38f2608d94e713;1725581560766;672,247986;0,360000;672,247986;0,117632;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;3361,00;true;0,9540;0,4884
99;73000;192.168.0.51;15;11;12bd0004-803b-46c0-9c50-0ce183587a301512;1725581840765;671,059998;0,360000;671,059998;0,085840;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;3701,00;true;0,9134;0,4956
99;73000;192.168.0.51;11;11;63be8761-4641-4f7c-b781-c03d0667e8f11112;1725581700765;663,410034;0,360000;663,410034;0,111907;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;3134,00;true;0,8172;0,4915
99;73000;192.168.0.51;5;11;20b439d2-e979-4285-bf57-3f618895cb34512;1725581490765;687,315979;0,360000;687,315979;0,119918;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;2868,00;true;0,8479;0,4831
99;73000;192.168.0.51;18;8;fe418a6c-1347-406c-8211-a692a7b75099189;1725581945784;666,668030;0,360000;666,668030;0,096973;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;6013,00;true;0,7450;0,5084
99;73000;192.168.0.51;3;10;83f4854b-f547-43d5-a836-bf6b3ee88a1c312;1725581420765;702,522034;0,360000;702,522034;0,110616;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;4468,00;true;0,6813;0,4845
99;73000;192.168.0.51;14;10;a3d5cedb-1f1d-481b-9cd9-1cf8ba653f791412;1725581805766;671,721985;0,360000;671,721985;0,111155;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;3495,00;true;0,7389;0,4945
99;73000;192.168.0.51;13;11;83b2fe21-8074-42bb-9867-3a9a1e2429ae1312;1725581770766;667,097961;0,360000;667,097961;0,092725;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;3352,00;true;0,8538;0,4932
99;73000;192.168.0.51;12;11;e3288c60-0748-4103-b00c-bc56f87d172b1212;1725581735765;663,854004;0,360000;663,854004;0,087236;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;2926,00;true;0,8765;0,4922
99;73000;192.168.0.51;1;12;3b8a6084-d372-4991-9930-35857a3b26dd115;1725581350765;715,693970;0,360000;715,693970;0,082225;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;4880,00;true;0,8813;0,4853
99;73000;192.168.0.51;4;10;8b98d80c-dca2-4489-8e9f-d0cc15c0d350411;1725581455765;694,650024;0,360000;694,650024;0,113292;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;3555,00;true;1,0000;0,4822
99;73000;192.168.0.51;17;9;c6ec199a-33aa-430c-9ed4-d546146682861712;1725581910791;668,108032;0,360000;668,108032;0,111318;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;5700,00;true;0,4127;0,5211
99;73000;192.168.0.51;6;11;0e6f916a-9d59-4c28-913c-facec3c79f70612;1725581525765;678,452026;0,360000;678,452026;0,100491;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;2873,00;true;0,8515;0,4845
99;73000;192.168.0.51;10;11;007d67c0-a023-421b-b165-94af734928e61012;1725581665765;665,682007;0,360000;665,682007;0,107598;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;2992,00;true;0,8095;0,4909
99;73000;192.168.0.51;9;11;5982fb3c-2e12-4f3c-90f8-9794443b07bc912;1725581630766;668,219971;0,360000;668,219971;0,100088;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;3298,00;true;0,8002;0,4905
99;73000;192.168.0.51;8;11;20c3ecfe-895b-4439-a9d8-1aa7f3b72fc1812;1725581595766;669,874023;0,360000;669,874023;0,113989;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;3028,00;true;0,8583;0,4888
99;73000;192.168.0.51;16;11;be9c76e1-5e83-4c63-85a1-98937427046f1612;1725581875765;669,015991;0,360000;669,015991;0,093532;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;4814,00;true;0,7996;0,4984
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
