OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;81000;192.168.0.51;6;11;cbefac7c-5244-4b72-a5da-b4f1d7d5c20b612;1725581525771;678,452026;0,360000;678,452026;0,118832;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;3357,00;true;0,8365;0,4844
99;81000;192.168.0.51;4;11;1435fe27-c2a6-4f5d-9144-d7197b63ff3b412;1725581455770;694,650024;0,360000;694,650024;0,098746;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;3944,00;true;0,8075;0,4823
99;81000;192.168.0.51;12;11;0d62601d-b724-4f98-8a4d-e2ecd1a288b41212;1725581735771;663,854004;0,360000;663,854004;0,100812;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;3443,00;true;0,6307;0,4923
99;81000;192.168.0.51;1;14;dd531eb6-9c22-4756-a658-0de785a42221115;1725581350771;715,693970;0,360000;715,693970;0,109506;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;5492,00;true;0,8933;0,4849
99;81000;192.168.0.51;15;11;711b6a37-67a8-4d13-97f5-51e1e390b4a71512;1725581840771;671,059998;0,360000;671,059998;0,099223;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;4225,00;true;0,7175;0,4955
99;81000;192.168.0.51;5;11;779aa871-c010-4c51-9df0-e2200f1092bb512;1725581490770;687,315979;0,360000;687,315979;0,088717;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;3380,00;true;0,8363;0,4830
99;81000;192.168.0.51;2;11;b566ab18-0fd2-4d63-9aa1-94c7d4eb7ec0212;1725581385771;707,822021;0,360000;707,822021;0,086302;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;5162,00;true;0,7905;0,4847
99;81000;192.168.0.51;13;11;9cef790e-87e1-4f3b-8a44-9e931a457b3b1312;1725581770770;667,097961;0,360000;667,097961;0,105269;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;3619,00;true;0,8538;0,4932
99;81000;192.168.0.51;9;11;597521f5-cbcd-42ec-8806-a1492323e539912;1725581630771;668,219971;0,360000;668,219971;0,089409;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;3762,00;true;0,8448;0,4906
99;81000;192.168.0.51;11;11;9781020c-acc5-482e-9119-645493efd8761112;1725581700770;663,410034;0,360000;663,410034;0,105282;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;3572,00;true;0,8299;0,4916
99;81000;192.168.0.51;10;11;3ff60949-c54b-4a9f-ae42-343d2c2faa141012;1725581665771;665,682007;0,360000;665,682007;0,110863;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;3533,00;true;0,8997;0,4912
99;81000;192.168.0.51;3;11;4597e915-35e6-4f0d-b684-ce637921fe19312;1725581420771;702,522034;0,360000;702,522034;0,114140;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;4962,00;true;0,8411;0,4845
99;81000;192.168.0.51;14;10;3d2e32ec-0525-40b8-abcf-d3e9e4b227e71412;1725581805770;671,721985;0,360000;671,721985;0,087001;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;3954,00;true;0,7843;0,4945
99;81000;192.168.0.51;17;9;0940f4c7-b4ce-4058-8b31-55b5a0417196179;1725581910799;668,108032;0,360000;668,108032;0,080080;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;7088,00;true;0,6615;0,5206
99;81000;192.168.0.51;16;10;b8c82de2-ca5a-464a-a762-4f215f4db3231612;1725581875770;669,015991;0,360000;669,015991;0,112951;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;5447,00;true;0,7713;0,4983
99;81000;192.168.0.51;18;10;2c0b7a7c-6ee3-4584-a444-70e0233e77ef1812;1725581945783;666,668030;0,360000;666,668030;0,101137;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;5685,00;true;0,6887;0,5084
99;81000;192.168.0.51;8;11;30f44ad4-8211-4f81-9565-a02b5eee0530812;1725581595770;669,874023;0,360000;669,874023;0,112319;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;3490,00;true;0,8374;0,4887
99;81000;192.168.0.51;7;11;0c60a58d-aef2-4d68-83cb-79639ea3af84712;1725581560771;672,247986;0,360000;672,247986;0,080989;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;3781,00;true;0,8365;0,4888
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
