OfferAgentName;AskedAgentName;OwnIPAddress;TradingPeriod;TradingCycle;TransactionID;CurrentTime;AmountEnergyOffered;AmountPriceOffered;AmountEnergyAsked;AmountPriceAsked;AmountEnergyMatched;PriceMatched;OpenEnergyOffer;OpenEnergyAsked;SOC;CommunicationTime;TradingTime;TradingFinished;CPULoad;RAMLoad
99;95000;192.168.0.51;5;10;7e1ed480-ef45-4401-a0f0-a24f4b680b58512;1725581490780;687,315979;0,360000;687,315979;0,084358;687,315979;0,360000;0,000000;0,000000;0,000000;0,00;4002,00;true;0,6792;0,4831
99;95000;192.168.0.51;18;10;087a1763-5871-4a97-9f82-35f08c2e19f81812;1725581945796;666,668030;0,360000;666,668030;0,081924;666,668030;0,360000;0,000000;0,000000;0,000000;0,00;7769,00;true;0,7800;0,5085
99;95000;192.168.0.51;10;10;09d54c36-1356-405b-98d5-41c3ca183c691011;1725581665780;665,682007;0,360000;665,682007;0,108462;665,682007;0,360000;0,000000;0,000000;0,000000;0,00;4179,00;true;0,8630;0,4909
99;95000;192.168.0.51;2;11;fa8112d4-dd63-44f7-aaa8-511b0ab48c17212;1725581385781;707,822021;0,360000;707,822021;0,116758;707,822021;0,360000;0,000000;0,000000;0,000000;0,00;5841,00;true;0,9655;0,4847
99;95000;192.168.0.51;8;11;54bd51d7-1752-4388-aed0-738e81c5949f812;1725581595780;669,874023;0,360000;669,874023;0,103278;669,874023;0,360000;0,000000;0,000000;0,000000;0,00;4124,00;true;0,9528;0,4887
99;95000;192.168.0.51;17;9;d859c78c-759d-428f-b8e8-870655274e19179;1725581910812;668,108032;0,360000;668,108032;0,098102;668,108032;0,360000;0,000000;0,000000;0,000000;0,00;7320,00;true;0,6615;0,5206
99;95000;192.168.0.51;6;10;6f6f2ec5-3eb0-4184-b9e7-d9e9be29986a612;1725581525780;678,452026;0,360000;678,452026;0,097466;678,452026;0,360000;0,000000;0,000000;0,000000;0,00;3846,00;true;0,8681;0,4846
99;95000;192.168.0.51;11;11;dcf593fb-5e2f-403f-9c64-3155496d4c481113;1725581700780;663,410034;0,360000;663,410034;0,085148;663,410034;0,360000;0,000000;0,000000;0,000000;0,00;4271,00;true;0,8372;0,4916
99;95000;192.168.0.51;14;10;87f8009f-6186-4d91-8314-263df5a211521412;1725581805780;671,721985;0,360000;671,721985;0,109125;671,721985;0,360000;0,000000;0,000000;0,000000;0,00;4799,00;true;1,0000;0,4946
99;95000;192.168.0.51;4;10;3d152240-b224-4512-8c5a-8f9fb8b2082a412;1725581455780;694,650024;0,360000;694,650024;0,097638;694,650024;0,360000;0,000000;0,000000;0,000000;0,00;4573,00;true;0,8755;0,4824
99;95000;192.168.0.51;12;10;24aae058-0ce1-4040-9b2a-d9a1f1e4b4641212;1725581735780;663,854004;0,360000;663,854004;0,097470;663,854004;0,360000;0,000000;0,000000;0,000000;0,00;4021,00;true;0,9974;0,4924
99;95000;192.168.0.51;9;11;ba709bc5-d040-49d5-8872-f6892a560870912;1725581630781;668,219971;0,360000;668,219971;0,108337;668,219971;0,360000;0,000000;0,000000;0,000000;0,00;4363,00;true;0,7918;0,4906
99;95000;192.168.0.51;1;13;7eba4cff-767f-4d14-8e5c-b4c6abd33895113;1725581350781;715,693970;0,360000;715,693970;0,084670;715,693970;0,360000;0,000000;0,000000;0,000000;0,00;6225,00;true;0,8771;0,4848
99;95000;192.168.0.51;7;11;b88c97a0-e6d5-4264-ad37-4c3ef933ef81712;1725581560781;672,247986;0,360000;672,247986;0,095298;672,247986;0,360000;0,000000;0,000000;0,000000;0,00;4417,00;true;0,8899;0,4885
99;95000;192.168.0.51;3;9;c5c57801-43fe-4f19-8f15-baaa6b938025312;1725581420780;702,522034;0,360000;702,522034;0,083530;702,522034;0,360000;0,000000;0,000000;0,000000;0,00;5620,00;true;0,8331;0,4850
99;95000;192.168.0.51;16;9;4d64cf6d-81f2-45a4-81cd-eeb2e4650b011612;1725581875780;669,015991;0,360000;669,015991;0,094792;669,015991;0,360000;0,000000;0,000000;0,000000;0,00;6486,00;true;0,7532;0,4983
99;95000;192.168.0.51;13;10;ebc28d90-b734-42f8-8fd4-fad23bda6df81312;1725581770781;667,097961;0,360000;667,097961;0,082968;667,097961;0,360000;0,000000;0,000000;0,000000;0,00;4424,00;true;0,8568;0,4933
99;95000;192.168.0.51;15;11;68ea901e-1332-4722-9bfb-c3bda373425d1512;1725581840780;671,059998;0,360000;671,059998;0,108538;671,059998;0,360000;0,000000;0,000000;0,000000;0,00;4890,00;true;0,9007;0,4955
Deviation2Offer;0.0
AmountTrades;18.0
AverageFinancialGain;0.36000000000000004
AverageFinancialEarnings;NaN
AverageFinancialCosts;0.36000000000000004
PriceDeviation;0.0
PercentageExternalEnergyNeeded;0.5
AmountMessagesSended;0
