Period,EnergyAmount
2019-01-02 00:00:00,672.0801463150314
2019-01-02 00:15:00,684.0855232309467
2019-01-02 00:30:00,696.0909001468622
2019-01-02 00:45:00,708.0962770627775
2019-01-02 01:00:00,720.101653978693
2019-01-02 01:15:00,730.1552363908072
2019-01-02 01:30:00,740.2088188029217
2019-01-02 01:45:00,750.262401215036
2019-01-02 02:00:00,760.3159836271503
2019-01-02 02:15:00,764.0538538991541
2019-01-02 02:30:00,767.791724171158
2019-01-02 02:45:00,771.5295944431618
2019-01-02 03:00:00,775.2674647151656
2019-01-02 03:15:00,785.8182025853591
2019-01-02 03:30:00,796.3689404555528
2019-01-02 03:45:00,806.9196783257462
2019-01-02 04:00:00,817.4704161959397
2019-01-02 04:15:00,823.6204098500239
2019-01-02 04:30:00,829.770403504108
2019-01-02 04:45:00,835.9203971581921
2019-01-02 05:00:00,842.0703908122762
2019-01-02 05:15:00,909.6098420165171
2019-01-02 05:30:00,977.149293220758
2019-01-02 05:45:00,1044.6887444249987
2019-01-02 06:00:00,1112.2281956292397
2019-01-02 06:15:00,1110.073856558756
2019-01-02 06:30:00,1107.9195174882725
2019-01-02 06:45:00,1105.7651784177885
2019-01-02 07:00:00,1103.610839347305
2019-01-02 07:15:00,1035.0402513958218
2019-01-02 07:30:00,966.4696634443379
2019-01-02 07:45:00,897.8990754928544
2019-01-02 08:00:00,829.3284875413709
2019-01-02 08:15:00,791.0107126518005
2019-01-02 08:30:00,752.6929377622303
2019-01-02 08:45:00,714.37516287266
2019-01-02 09:00:00,676.0573879830896
2019-01-02 09:15:00,653.9431891597177
2019-01-02 09:30:00,631.828990336346
2019-01-02 09:45:00,609.714791512974
2019-01-02 10:00:00,587.6005926896022
2019-01-02 10:15:00,588.7053818477291
2019-01-02 10:30:00,589.8101710058561
2019-01-02 10:45:00,590.914960163983
2019-01-02 11:00:00,592.0197493221099
2019-01-02 11:15:00,611.0221249882117
2019-01-02 11:30:00,630.0245006543133
2019-01-02 11:45:00,649.0268763204151
2019-01-02 12:00:00,668.0292519865169
2019-01-02 12:15:00,651.1996285560128
2019-01-02 12:30:00,634.3700051255088
2019-01-02 12:45:00,617.5403816950047
2019-01-02 13:00:00,600.7107582645007
2019-01-02 13:15:00,597.8014799234851
2019-01-02 13:30:00,594.8922015824694
2019-01-02 13:45:00,591.9829232414537
2019-01-02 14:00:00,589.073644900438
2019-01-02 14:15:00,598.2433958862221
2019-01-02 14:30:00,607.4131468720061
2019-01-02 14:45:00,616.58289785779
2019-01-02 15:00:00,625.7526488435741
2019-01-02 15:15:00,654.6613018504498
2019-01-02 15:30:00,683.5699548573255
2019-01-02 15:45:00,712.4786078642011
2019-01-02 16:00:00,741.3872608710766
2019-01-02 16:15:00,821.5397231904245
2019-01-02 16:30:00,901.6921855097723
2019-01-02 16:45:00,981.8446478291202
2019-01-02 17:00:00,1061.9971101484682
2019-01-02 17:15:00,1079.544846519276
2019-01-02 17:30:00,1097.0925828900843
2019-01-02 17:45:00,1114.640319260892
2019-01-02 18:00:00,1132.1880556316999
2019-01-02 18:15:00,1125.4120146133102
2019-01-02 18:30:00,1118.6359735949204
2019-01-02 18:45:00,1111.8599325765308
2019-01-02 19:00:00,1105.083891558141
2019-01-02 19:15:00,1096.7427325033452
2019-01-02 19:30:00,1088.4015734485492
2019-01-02 19:45:00,1080.0604143937533
2019-01-02 20:00:00,1071.7192553389575
2019-01-02 20:15:00,1054.8528058277975
2019-01-02 20:30:00,1037.986356316637
2019-01-02 20:45:00,1021.1199068054768
2019-01-02 21:00:00,1004.2534572943167
2019-01-02 21:15:00,984.477728942997
2019-01-02 21:30:00,964.7020005916775
2019-01-02 21:45:00,944.9262722403578
2019-01-02 22:00:00,925.1505438890381
2019-01-02 22:15:00,894.0507257310226
2019-01-02 22:30:00,862.950907573007
2019-01-02 22:45:00,831.8510894149916
2019-01-02 23:00:00,800.7512712569762
