Period,EnergyAmount
2019-01-02 00:00:00,674.0350913178414
2019-01-02 00:15:00,686.0753894432842
2019-01-02 00:30:00,698.115687568727
2019-01-02 00:45:00,710.1559856941697
2019-01-02 01:00:00,722.1962838196123
2019-01-02 01:15:00,732.2791100664163
2019-01-02 01:30:00,742.36193631322
2019-01-02 01:45:00,752.4447625600238
2019-01-02 02:00:00,762.5275888068276
2019-01-02 02:15:00,766.2763317862749
2019-01-02 02:30:00,770.025074765722
2019-01-02 02:45:00,773.7738177451693
2019-01-02 03:00:00,777.5225607246166
2019-01-02 03:15:00,788.1039885540187
2019-01-02 03:30:00,798.6854163834207
2019-01-02 03:45:00,809.2668442128228
2019-01-02 04:00:00,819.8482720422248
2019-01-02 04:15:00,826.0161547820487
2019-01-02 04:30:00,832.1840375218724
2019-01-02 04:45:00,838.3519202616963
2019-01-02 05:00:00,844.5198030015201
2019-01-02 05:15:00,912.2557127878932
2019-01-02 05:30:00,979.9916225742662
2019-01-02 05:45:00,1047.7275323606393
2019-01-02 06:00:00,1115.4634421470125
2019-01-02 06:15:00,1113.3028365405758
2019-01-02 06:30:00,1111.1422309341392
2019-01-02 06:45:00,1108.9816253277024
2019-01-02 07:00:00,1106.8210197212657
2019-01-02 07:15:00,1038.050973819729
2019-01-02 07:30:00,969.2809279181921
2019-01-02 07:45:00,900.5108820166552
2019-01-02 08:00:00,831.7408361151186
2019-01-02 08:15:00,793.3116025804001
2019-01-02 08:30:00,754.8823690456816
2019-01-02 08:45:00,716.4531355109633
2019-01-02 09:00:00,678.0239019762449
2019-01-02 09:15:00,655.8453774281542
2019-01-02 09:30:00,633.6668528800635
2019-01-02 09:45:00,611.4883283319728
2019-01-02 10:00:00,589.309803783882
2019-01-02 10:15:00,590.4178065498735
2019-01-02 10:30:00,591.525809315865
2019-01-02 10:45:00,592.6338120818565
2019-01-02 11:00:00,593.7418148478481
2019-01-02 11:15:00,612.7994645754641
2019-01-02 11:30:00,631.8571143030802
2019-01-02 11:45:00,650.9147640306962
2019-01-02 12:00:00,669.9724137583123
2019-01-02 12:15:00,653.0938363624143
2019-01-02 12:30:00,636.2152589665163
2019-01-02 12:45:00,619.3366815706183
2019-01-02 13:00:00,602.4581041747205
2019-01-02 13:15:00,599.5403633323413
2019-01-02 13:30:00,596.6226224899623
2019-01-02 13:45:00,593.7048816475831
2019-01-02 14:00:00,590.7871408052039
2019-01-02 14:15:00,599.9835647390953
2019-01-02 14:30:00,609.1799886729867
2019-01-02 14:45:00,618.3764126068781
2019-01-02 15:00:00,627.5728365407696
2019-01-02 15:15:00,656.565578963236
2019-01-02 15:30:00,685.5583213857022
2019-01-02 15:45:00,714.5510638081687
2019-01-02 16:00:00,743.5438062306351
2019-01-02 16:15:00,823.9294158264398
2019-01-02 16:30:00,904.3150254222446
2019-01-02 16:45:00,984.7006350180495
2019-01-02 17:00:00,1065.0862446138542
2019-01-02 17:15:00,1082.6850237951317
2019-01-02 17:30:00,1100.2838029764096
2019-01-02 17:45:00,1117.882582157687
2019-01-02 18:00:00,1135.4813613389642
2019-01-02 18:15:00,1128.6856101898702
2019-01-02 18:30:00,1121.889859040776
2019-01-02 18:45:00,1115.094107891682
2019-01-02 19:00:00,1108.2983567425877
2019-01-02 19:15:00,1099.9329349457646
2019-01-02 19:30:00,1091.567513148941
2019-01-02 19:45:00,1083.2020913521176
2019-01-02 20:00:00,1074.8366695552947
2019-01-02 20:15:00,1057.9211589591318
2019-01-02 20:30:00,1041.0056483629687
2019-01-02 20:45:00,1024.0901377668056
2019-01-02 21:00:00,1007.1746271706428
2019-01-02 21:15:00,987.3413752315051
2019-01-02 21:30:00,967.5081232923674
2019-01-02 21:45:00,947.6748713532296
2019-01-02 22:00:00,927.8416194140918
2019-01-02 22:15:00,896.6513381849238
2019-01-02 22:30:00,865.4610569557557
2019-01-02 22:45:00,834.2707757265877
2019-01-02 23:00:00,803.0804944974197
